Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
31/Jan/2026 13:12:30,RockBLOCK 231708 - Head-02,MO,697cadb935dcc91f7456fd4b0a47c3420171fd150a48773fc944fcea0a34703f807ffcd40a3fb13f7554fcdc0a43df3fb4cbfcfb0a5b63402d4bfd310a4f8440577ffce40a60cc406de3fce50a3751407d2ffcd60a662940da40fcdb0a5f7e40db92fcec0a627421c417fd200a4829250193fd3a0a48172897edfcba0a47c72c6d87fcf30a474a30a18efcff0a474237a8ccfcd60a47823bd591fcf70a46fb3e5dfefce90a4d5b3f9255fcec0a47473ff4e3fcd80a5d1c40073afcfa0a49043fec20fcc40a55913fcc6cfcf00a4b5b193e,"-75.07071666666667,0.6953",,209,5
31/Jan/2026 09:12:36,RockBLOCK 231708 - Head-02,MO,697c757835dbc41f41c2fd3f0a4e3842064dfd1f0a4e993fcb25fcf40a3a7a3f8200fcd30a457b3f76dcfcdd0a4a2d3fb688fcf70a612f402efffd330a55a0405953fceb0a652c406fc7fcd90a3bb6407f08fcd60a6aee40dc18fcd00a659640dd82fcf50a6894228540fd1f0a4e1c252116fd450a4e2f289a70fcbc0a4ddf2c7125fcf40a4d6030a788fcf70a4d5e37af93fcd40a4d963bdbacfcf90a4d103e62a5fce50a53533f95b3fce80a4d5e3ff760fcd60a625d400914fcf60a4f1f3fedb4fcbd0a5ac13fcdccfceb0a50c51947,"-75.02788333333334,0.0",,209,5
31/Jan/2026 09:07:06,RockBLOCK 231709 - Head-03,MO,2d94d3fcdd0a4e502f3d8a2f49a6fd070a4dd8312c82312642fca20a4e6033db9433f13efcc70a4d1c36536b363c85fcfd0a4d771a07,"-75.02788333333334,0.0",,54,2
31/Jan/2026 09:06:58,RockBLOCK 231709 - Head-03,MO,697c73d236d0ee22afda2293b8fcc10a4e1f47f54947ce7ffcf70a507f47863a479367fcc00a634347a3f9477b43fcc50a520247f36c4809bdfccf0a52b24810ba4806d6fce80a5463486be1487c9bfca90a584c48c62148a0fdfca00a5a1948bcbe48dcfefcb10a5c8c48bfb348eb36fce50a5d3748d88f48fc9cfcda0a64bd48d5dd491cbffcc10a697a266112267ab3fd1f0a4ef0298b8729a290fcbe0a4e272d754b2d76a2fc8f0a4e0e31ec2e31fcbffd0a0a4dcf369e19369633fccc0a4def3e3fad3e2a48fcb50a4da94357aa435d23fcc70a566b463d35463c2dfcb70a4ec94774a2478603fce30a4edc47eabb47e64dfcfd0a4f5747ec5547ebe3fcde0a4ee847cf7e47f454fcd20a507947a8c947c636fccd0a507926a66226c1abfcc40a4e582832f9283a31fcea0a4d7028e28b28b9ccfcd10a4de529aca5299794fcc50a4e082b68162b77edfd010a4de42d8d79,"-75.02788333333334,0.0",,340,7
31/Jan/2026 05:12:30,RockBLOCK 231708 - Head-02,MO,697c3d3835dbec22f1f0fd3f0a511741fde5fd110a51c73fc0e8fcf60a3dcd3f777efce00a488e3f6c4dfcd90a4db73fac15fcf40a643d4024bcfd310a58c7404efbfcea0a6778406563fcd40a3dff4074affcd00a6d5640d1b4fcd70a68b240d320fce70a6bae22c2a6fd230a5132254214fd3a0a515e2896aafcb80a51102c6d92fcf40a508b30a4b1fcf50a508d37ac10fcd70a50c83bd680fcfc0a50413e5b8bfce70a56653f8d13fcec0a508d3feda6fcd80a65003ffed2fced0a52523fe32efcce0a5d7b3fc32cfcf10a537c193e,"-75.02788333333334,0.0",,209,5
31/Jan/2026 01:12:30,RockBLOCK 231708 - Head-02,MO,697c04f835dbe1231e81fd490a528a41fff0fd120a53653fbffafced0a3fbc3f7619fcd20a4a3f3f6b0cfcd60a4fd33faae1fd000a65e7402388fd330a5a62404dd1fce90a68c540644efcdd0a3f3d40738bfcd20a6e9540d08cfcd80a6a4c40d1f1fcf00a6d5022ab7afd1f0a52d62559a2fd370a52fe28914cfcc60a52b12c6db2fcf20a523130a721fcfc0a522a37b01ffcde0a52693bd9c9fcf90a51e33e5d4afce70a57e73f8d7bfcf10a522c3fed0bfcd70a663c3ffd95fcf70a53e83fe197fccc0a5ee53fc16cfcf10a54c4193e,"-75.02788333333334,0.0",,209,5
30/Jan/2026 21:12:38,RockBLOCK 231708 - Head-02,MO,697bccb835dada221a8ffd440a5409420577fd170a54cc3fc249fceb0a41703f780cfcd40a4bbd3f6d10fcde0a51b03fad15fcf80a674f4025e3fd360a5bc3405029fce20a69d44066a5fcdd0a403a4075f4fcdc0a6f9140d304fcd90a6ba040d472fcef0a6ea5229dfdfd210a5448256219fd3a0a54632888e7fcb90a541c2c6e69fcf90a539a30ab7bfcfe0a539837b783fcd90a53d63be0fefcf90a534c3e632afced0a59333f920efcec0a539c3ff0befcdd0a67454000b7fcf40a55593fe45afcbf0a60253fc429fce70a55cb1947,"-75.14,0.6986833333333333",,209,5
30/Jan/2026 21:07:02,RockBLOCK 231709 - Head-03,MO,2d8f2cfce20a54892f38222f4463fd0f0a5410312c153125f3fca80a549633dec833f492fcc90a5356365b4f364467fcfc0a53b01a07,"-75.02788333333334,0.0",,54,2
30/Jan/2026 21:06:53,RockBLOCK 231709 - Head-03,MO,697bcb1236d02024a7c0248688fcbe0a540347f64c47cf65fcf60a56884783b64790edfcb90a697f47a0894777f5fcc80a580a47efbf480646fccf0a58c0480e0348044efce70a5a764869d6487a9dfca50a5e5348c4f0489fdcfca10a601c48bbc848dc0bfcb30a620b48bf2f48eaa1fce00a635348d83748fc44fcde0a6abd48d58e491c71fcc00a6f76263b30265473fd180a54f729dc3329f123fcc90a544d2d66472d67a2fc890a543331f0243200cbfd0b0a53f136ab4c36a371fcc70a541a3e51ee3e3c84fca60a53d3436750436ccbfcbf0a5c7b4647b14646a7fcb90a54fa477aa3478c02fcdb0a550c47ed9247e91afcf60a559047ed3247ecb7fcd40a551747cf5147f421fcca0a56a947a82947c599fcc70a56b02767c927845afcc60a548428bd5e28c4cbfcea0a539e294ffd2927a1fcd00a541a29bcb329a8defcc70a543c2b5cc12b6bb1fd0b0a541a2d87c4,"-75.02788333333334,0.0",,340,7
30/Jan/2026 17:41:03,RockBLOCK 231710 - Head-04,MO,697b9b0a36933831dbb231cdc463d1c9fcae39fd4839f73e63c7cbfc8546a3b4468fc863bfdbfc9a47d7c947d3b063c4f4fca547a32347ae7a63b723fc844772b7477d8263c8adfc6647cd5847c61563bb40fcb5480a804803a563bb4dfc48486a1e4855aa63bd6afc7948adc4488b7363bc03fc5d48dbba48bdbe63b9a7fc6648d9ab48fa0e63b77cfc4f490b71490af563baf5fc7048fd73491e2863bd18fc6e48f5b54907b763c089fc7c48c86a49000263a954fc4b48cc7848c03763bbf8fcc8487d654878ee63b040fcc24827c048163f63b5cbfc754810a1480f0a63be07fc7d321ccc320d1763bf9dfc963512c7351aed63ccfffc81394dc739400d63b305fc7b40087e402ca363b723fc7e4761f1478c6c63b416fc8c1a29,"-75.2336,3.09405",,284,6
30/Jan/2026 17:12:38,RockBLOCK 231708 - Head-02,MO,697b947835daa822b21bfd4b0a5334420911fd1f0a541f3fc278fcef0a41393f77c3fcd10a4b563f6cccfcd50a51953facf1fcf40a66cf4025c5fd360a5b0e40502efce10a6970406697fcd90a3fbf4075f6fcd50a6ee940d2f7fcd80a6ada40d46afceb0a6ddd22e611fd250a53b5254afafd390a53b7287ab1fcc10a53712c6b9efcee0a52ee30ad3bfcf70a52ed37bca7fcd60a53243be5fdfcf90a529f3e66b7fcee0a58643f9453fcee0a52ed3ff20ffcd90a666b40016ffcfb0a54b23fe4bdfcce0a5fa33fc460fcf20a54ef1947,"-75.0716,0.2781166666666667",,209,5
30/Jan/2026 13:12:31,RockBLOCK 231708 - Head-02,MO,697b5c3835db401e2374fd530a52df421857fd170a53633fcdd0fcf00a40f93f82bffcd90a4ae53f77ebfcd90a51773fb835fcf40a6646403154fd2f0a5a49405bb9fcea0a690e407261fcd50a3f4c4081aefcd00a6e4640dedefcdc0a6a0940e05dfcf20a6d1323f89efd1a0a52f3252f17fd3c0a52f428790ffcbe0a52af2c7272fcf70a522b30b8f8fcf80a522a37cc0cfcd90a52673bf5d1fcfa0a51e13e757cfceb0a57863fa1f1fcea0a522b3ffec1fcda0a6579400d82fcf80a53ee3ff071fccb0a5f183fcff0fcec0a53f4193e,"-75.0711,0.55625",,209,5
30/Jan/2026 09:12:37,RockBLOCK 231708 - Head-02,MO,697b23f935db3123e83dfd4e0a51de420b20fd280a52de3fbf03fcf60a40e83f738cfcdd0a4aad3f68b3fcd70a51863fa928fcf70a65e440222afd310a59c1404c95fce30a68d2406325fcd70a3ef0407288fcd80a6dc840cf9efcd90a697540d11cfcf50a6c8324d897fd270a5244251164fd3e0a5274287118fcbf0a52322c6abafcf40a51ac30b262fd020a51a537c444fcd10a51e03bebfefcf70a515e3e697efcf10a56ea3f9462fcf10a51a73ff031fcd90a64c43ffe5efcec0a53693fe107fcc70a5ec23fc075fcec0a53351947,"-75.02788333333334,0.0",,209,5
30/Jan/2026 09:07:02,RockBLOCK 231709 - Head-03,MO,2d6ae6fcdc0a52972f24792f3093fd110a521b311f78311947fca60a52a233dd0233f2b8fccc0a5165365f40364855fcf80a51bc1a07,"-75.02785,0.13871666666666668",,54,2
30/Jan/2026 09:06:50,RockBLOCK 231709 - Head-03,MO,697b225236cfa026c4c426a3bffccc0a520a47fa8e47d3e6fcf30a548547841d479147fcb90a67e6479dae4774e8fccd0a561047e9da480008fcc80a56cc48048347fa83fced0a58804865414875f1fca50a5c4f48c383489e79fca00a5e1848ba8d48dad9fcb80a5fba48be6448e9dffce00a616248d7b948fbcdfcdc0a68a148d525491c02fcc10a6d542994ec29a559fd160a5302298f2b29a365fcc20a525e2d51672d5336fc840a525031ef7532002afd0b0a521136b62136ae4afcc80a52333e63c13e4e52fcaf0a51f043770a437c74fcc80a5a7746524b465142fcba0a53164780bd47921afce20a532447f07847ec07fd000a53af47ee1d47ed9efcd90a533047cf3747f411fcca0a54bf47a7a547c517fcc80a54c82868962885a5fcc30a5280286e3128759ffcea0a51a828af0a2886dafcd10a522a294e952939bafcc50a52522b1bc62b2b80fd060a522b2d639c,"-75.02788333333334,0.0",,340,7
30/Jan/2026 05:12:37,RockBLOCK 231708 - Head-02,MO,697aebb835da542905ddfd490a4f2842011afd220a50d33fb313fcf60a3f683f6752fcda0a49043f5c9afcd80a501d3f9d14fcf50a641240162cfd3a0a57a6404086fce80a677740570dfcdb0a3d7a40665ffccf0a6bff40c381fcdb0a674d40c4e9fcf50a6a5a24d2e2fd1d0a5001250421fd3e0a5066286dcefcba0a501c2c665dfceb0a4f9830ae98fd010a4f9837bf67fcd10a4fd23be555fcfd0a4f503e60d3fce80a54b93f8a1bfcec0a4f993fe4fafce20a62a13ff283fcfb0a51573fd4edfccf0a5d193fb436fcef0a5100193e,"-74.99321666666667,-0.13838333333333336",,209,5
30/Jan/2026 01:12:37,RockBLOCK 231708 - Head-02,MO,697ab37835d9c82f2fdefd4f0a4c6041f701fd170a4df03fa735fcfb0a3d2c3f5b22fcdf0a46993f506cfcda0a4df43f910afcfd0a6181400a0bfd2c0a54bb403463fce30a6598404ae6fcdb0a3b7a405a3ffcd10a699b40b756fcd70a645240b8b7fced0a675f23a468fd250a4d1a24fa61fd410a4d852863f3fcbc0a4d392c5f88fcf60a4cb630a95bfd050a4caf37ba32fcd90a4cee3bdea1fcf40a4c6d3e5818fce60a51be3f7fd0fcf40a4cc33fd99ffcd90a5fc63fe699fcf70a4e833fc8c1fccf0a5acf3fa7f6fce90a4e1f1947,"-74.99321666666667,0.13838333333333336",,209,5
29/Jan/2026 21:12:30,RockBLOCK 231708 - Head-02,MO,697a7b3935da902a5a58fd490a4a15420537fd160a4b663fb127fcf20a3b3a3f64a5fcd90a44883f59ecfcd80a4c163f9abefd000a5f424013fdfd310a5226403e52fcde0a63ff4054cefcdf0a39b4406432fcd70a678340c137fce00a61ae40c2c2fcec0a64bf22bf07fd1f0a4abd24f34bfd3a0a4af42862f4fcc20a4aa92c65fdfcf00a4a2730b3e3fcfd0a4a2337c866fcdc0a4a5e3becf3fcf70a49dc3e6538fce90a4f0c3f8bc7fcef0a4a263fe4a0fcd80a5d293ff0f4fced0a4be73fd2dafccb0a58bc3fb1b9fcec0a4b6e193e,"-75.02788333333334,0.0",,209,5
29/Jan/2026 21:07:00,RockBLOCK 231709 - Head-03,MO,2d69cefcdc0a4af92f20552f2c94fd110a4a8331200f3119fbfca60a4b0833e17033f751fcc70a49c736682e36514dfcfe0a4a1e19fe,"-75.07176666666666,0.0",,54,2
29/Jan/2026 21:06:50,RockBLOCK 231709 - Head-03,MO,697a799236cfad2c85952c5fe4fcbd0a49ef47fe0847d74cfcee0a4cbb4783744790a4fcbe0a6089479b6e4772a0fcc40a4e3f47e5ec47fc17fccd0a4f0647feb147f4a4fcef0a50b948626648731efcab0a547448c2d2489dcdfc9f0a563d48ba0148da58fcb00a57bc48be0a48e98efce20a599148d78348fba8fce00a60b348d4fc491bd9fcbf0a6556267bc3268fc7fd120a4b39296879297d3ffcb50a4ab12d4a692d4c26fc8c0a4a9f31f50c3205ddfd090a4a5836c4f136bd17fcc20a4a793e76c13e614efcae0a4a3b43871d438c83fcb80a52a6465cf4465be4fcbc0a4b614786cb47982efcdd0a4b7447f35647eee5fcf50a4bff47eefc47ee85fcd40a4b8347cf2747f3f9fcc80a4d0c47a71b47c493fcc10a4d1a271bd3273833fcc30a4aeb2825d5282d09fcea0a4a1228b33e288b35fcd60a4a8c293b1729275cfcc90a4aac2b19302b2827fd050a4a8e2d626d,"-75.07176666666666,0.0",,340,7
29/Jan/2026 17:41:11,RockBLOCK 231710 - Head-04,MO,697a498a36912931e4ee31d6fe63d1ddfcb73a2b4a3a253b63c7cdfc8646c63846b24f63bfe3fc9c47dae047d6c163c4eefca047a08c47ac1363b71cfc834771c5477c9063c8affc6f47d1c747ca7c63bb3cfcb84810a34809d563bb4efc45486c9b48583a63bd5afc8248afbc488d7563bbfbfc6448dc4b48be4563b99efc6448da3448fa8463b77bfc53490b95490b0c63baf2fc6748fd8a491e4e63bd18fc6d48f5cc4907ce63c096fc8248c87a49000d63a95bfc5048cc7448c04763bbedfcc3487d5e4878ec63b03dfcbb4827d348164363b5c9fc824810a3480f1163be06fc7c32209a3210e663bfa6fc91352605352e3363ccfbfc8a396f2139617563b2fefc7e402f5f40538b63b736fc79476d244797a163b413fc8e1a29,"-75.23168333333334,3.2344",,284,6
29/Jan/2026 17:12:38,RockBLOCK 231708 - Head-02,MO,697a42f835d9a2200276fd440a480c42211efd190a48a83fc7dcfce90a39203f7ad5fcd50a424f3f7050fcd90a4a123fb149fcf60a5cd5402acdfd320a4f64405539fcee0a624a406bc1fcd90a37df407b47fcd50a654940d876fcd30a5edd40da14fcf00a61f0232886fd270a483b24d41cfd360a4848286608fcbd0a47fc2c73bbfcf30a477a30c7bffcff0a477637e1f1fcd10a47b23c07cffcf20a47343e7f6efce70a4c3f3fa50efced0a47803ffd1efcd70a5a7a4008effcfc0a493b3fea55fcc60a56a73fc933fcee0a48b91947,"-75.173,1.12055",,209,5
29/Jan/2026 13:12:38,RockBLOCK 231708 - Head-02,MO,697a0ab835d9771fc8f9fd4b0a46d34224c9fd1b0a47aa3fc883fcf10a38a13f7b2afcd50a41c33f70a9fcdf0a49ae3fb1cbfcf60a5bfe402b65fd320a4e5d4055e7fce50a61de406c85fcd90a374c407c01fcda0a647540d946fcd90a5dcc40db00fce80a60df240a6ffd230a472624a05dfd370a4740285ec6fcb50a46f02c730cfcf30a466c30cb6dfcfe0a466437e7dffcd50a46a23c0d3dfcf80a46233e8372fce80a4b103fa7c0fcf20a46683ffedcfcdc0a593e400a03fcf60a48233feb28fcc40a55ed3fc9dafcef0a477c193e,"-75.10573333333333,0.5576000000000001",,209,5
29/Jan/2026 11:29:56,RockBLOCK 228680 - Head_26-02,MO,6979fe464801a60540b4053ce07f04e1fde80f400f0540bc053cef7f04edfde10f40310dd0,"53.00725,9.040816666666666",,37,1
29/Jan/2026 09:12:31,RockBLOCK 231708 - Head-02,MO,6979d27835d9e4263bedfd440a474c4216d5fd1f0a489a3fb8fffcf00a39ea3f6b5cfcd90a42fc3f60fcfcdf0a4b1c3fa23cfcfa0a5cf0401bcefd300a4f47404645fcec0a62c4405cd8fce40a380a406c52fcd80a652740c999fcdc0a5ea840cb23fcef0a61bf2431defd260a47dc24852ffd3f0a482e2857cafcc00a47de2c6b95fcf50a475a30c51bfd000a475637dff9fcd20a47913c0357fcf50a47103e775cfcf10a4bde3f9a11fcf30a475e3ff01afcd70a59d93ffabcfcfd0a49153fdb94fccd0a56f83fba2cfcf10a4825193e,"-75.02788333333334,0.0",,209,5
29/Jan/2026 09:07:07,RockBLOCK 231709 - Head-03,MO,2d4625fce40a48432f0d092f1917fd0d0a47c431163631100ffca90a484c33e22133f7e3fccf0a470b366e03365725fcf70a47651a07,"-75.02788333333334,0.0",,54,2
29/Jan/2026 09:06:58,RockBLOCK 231709 - Head-03,MO,6979d0d236ceef2956f32934bdfcc50a46f347fd1b47d664fcf00a49f6478331479060fcb80a5dde479dc5477501fcc00a4b8447eb6e480199fcd10a4c4a48062947fc29fce90a4dff4866ef4877a5fca90a51aa48c4d3489fc6fca60a537148bb7048dbb6fcb10a54b748beea48ea64fce20a56d648d80948fc1cfcde0a5dd048d562491c38fcbe0a6273292a1c293032fd210a487428f588290bedfcb50a47fd2d3a8c2d3c90fc850a47e331f4b6320591fd090a47a236d08c36c8bdfccb0a47c23e88c33e7343fca90a47854396da439c3bfcc30a4fd0466772466661fcb90a48ab478cbe479e1cfce20a48b847f61c47f198fcfa0a494847efd347ef56fcd80a48ca47cefa47f3cefcd00a4a4f47a68a47c405fccc0a4a6226e4f427008ffcc30a481a277028277746fce50a475528090a27e106fcd70a47da28eaac28d5c8fcc60a47f82ae77c2af754fd110a47d12d3ede,"-75.02785,-0.13871666666666668",,340,7
29/Jan/2026 05:12:36,RockBLOCK 231708 - Head-02,MO,69799a3835d99a2e9ef0fd4c0a47d4420807fd1f0a49913fa8d1fcf20a3b423f5afffcdb0a444a3f50aafcd40a4c953f91eafcf90a5deb400b88fd330a50394035fffce60a63cb404c8efcda0a38e9405c14fcd60a65ff40b93dfcd70a5f8e40bad2fce80a62ad23155cfd240a48b6248c74fd3f0a4926285227fcb80a48d72c64bafcf70a485230be80fcfa0a484e37d758fcd50a48883bf88ffcf80a48033e6a4ffcee0a4caf3f8b3cfcf30a484e3fe038fcdb0a5a7d3fea51fcfc0a4a073fcae3fccc0a580e3fa960fcef0a48d71936,"-75.02788333333334,0.0",,209,5
29/Jan/2026 01:13:34,RockBLOCK 231708 - Head-02,MO,697961f835d8e92cead4fd4d0a4d99420d10fd1f0a4f523faadefcea0a41023f5ca7fcda0a4a0a3f5260fcdc0a52893f93dafcfd0a634a400d98fd320a55f540380afceb0a681f404ea2fcd80a3d24405e2afcd20a6aa340bb4efcd40a654940bcfbfcea0a686821da48fd240a4e9224a526fd410a4edb285094fcbb0a4e8b2c6809fcee0a4e0930c417fd020a4dfd37de68fcda0a4e3b3bff13fcfe0a4dba3e6f52fce90a52373f8f03fcf60a4e033fe30ffcd60a5f6b3fec8cfcfb0a4fbb3fccbdfccf0a5d393fab2ffce80a4df21924,"-75.02785,0.13871666666666668",,209,5
28/Jan/2026 21:12:38,RockBLOCK 231708 - Head-02,MO,697929b835d89325e947fd4d0a538c421f6dfd1d0a55493fb8e9fcf00a46e73f6a2ffcd30a50023f600bfcdc0a58af3fa1a9fcfa0a68d4401b84fd2f0a5bec40460afce60a6c8c405caafcde0a416f406c43fcd80a6f6940c981fce10a6b4040cb2dfcef0a6e65216531fd200a54c624b97dfd3d0a54dd28506ffcbd0a548c2c7144fcf50a540730d198fd030a540137efe1fcda0a543d3c10f8fcff0a53bd3e8045fcea0a58163f9ee8fced0a540c3ff20efcd90a64a53ffaf0fcfb0a55c13fdaddfcca0a62a23fb923fcfc0a535c1950,"-75.02788333333334,0.0",,209,5
28/Jan/2026 21:07:10,RockBLOCK 231709 - Head-03,MO,2d4352fce30a54f62f07f22f1423fd110a547c31160e311012fca90a550533e68c33fc67fcc90a53bf3676bc365fe3fcfe0a541c1a07,"-75.02771666666666,0.27745",,54,2
28/Jan/2026 21:06:59,RockBLOCK 231709 - Head-03,MO,6979281236cedb27ded427bd15fcbf0a543447f80447d0f9fcf00a56be4783f347912cfcc00a69e747a1de477948fcc70a585347f196480833fccc0a591e480ed4480547fced0a5ad0486a44487b15fca50a5e6b48c59e48a08ffc9f0a603448bc2048dc6efcaf0a610248bf5748ead1fce60a63b348d84f48fc62fcdd0a6a9548d5b8491c93fcc30a6f3424eb442504f5fd150a557629297f293f77fcbb0a54c72d31212d32f7fc840a54b031fb11320c08fd070a546736dff436d828fcc20a548b3e9b6f3e85fafcaa0a544643a68d43abdffcc10a5c5c4671bb467099fcb10a557547928747a3c4fce00a558347f8a747f41ffcf70a560f47f06a47efe9fcda0a558d47ce9f47f372fcc80a571347a5d147c342fcc40a572b261749263308fcc30a54ff27ba7d27c1e1fce70a541a287710284f4ffcce0a548f29088628f4f3fccc0a54b12ae6202af519fd020a54892d3beb,"-75.02788333333334,0.0",,340,7
28/Jan/2026 17:41:09,RockBLOCK 231710 - Head-04,MO,6978f80a3691e931f05731e25c63d1d6fcbc3a57423a514363c7dbfc81471cc24708ce63bfe5fc9747d3d047cfa063c4f1fca747961e47a18e63b71bfc83478a214794fa63c8b1fc6847f4f047edab63bb3bfcb848300948292363bb53fc4748766048620263bd61fc8948b75d48951a63bbf9fc6848de9f48c08863b9a4fc6d48dc1d48fc8863b780fc52490c09490b9363baf2fc6d48fdd3491e8e63bd10fc7348f5d54907e063c08efc7f48c87d49002163a953fc5948cc8b48c04563bbfbfcca487d6e4878fd63b04afcc44827e948166563b5c7fc7d4810ad480f2b63bdfffc803226813216cc63bf95fc96353ae035431d63cd00fc8d39906a3982b763b2fdfc744055bc407a1263b727fc824777f647a26f63b415fc941a32,"-75.37785,4.8344000000000005",,284,6
28/Jan/2026 17:12:31,RockBLOCK 231708 - Head-02,MO,6978f17935d87a20e392fd4b0a579b422f89fd1c0a587f3fc4c8fced0a4a443f75b7fcdb0a535d3f6ba7fcd20a5c313fad84fd000a6bd14027adfd320a5f1b40523cfce80a6f074068e4fcd50a43ba407891fcd90a71f740d5d6fce50a6e6440d780fcf60a718f21c226fd210a581624b004fd390a580e284af5fcbe0a57c32c7775fcf30a573a30dce5fcf70a573437ff83fcdb0a57703c212ffcfe0a56ee3e8f70fcf10a5b203fad04fcf00a57413fff35fcd80a6748400785fcf20a58f23fe71bfccb0a65993fc52ffced0a56261950,"-75.02771666666666,0.27745",,209,5
28/Jan/2026 13:58:07,RockBLOCK 228680 - Head_26-02,MO,6978d24748191e052d9b0529f57f04d9fddf0f30cf052d840529d67f04e0fde30f30ce0dd0,"53.00725,9.040816666666666",,37,1
28/Jan/2026 13:12:39,RockBLOCK 231708 - Head-02,MO,6978b93935d8961fc568fd520a5c0d42358efd160a5d2e3fc771fcf00a4efb3f77ebfcda0a58223f6debfcdb0a611d3faff5fcfe0a7029402a34fd300a63ca4054cbfce80a728f406b97fce10a471d407b2bfcd30a75ba40d878fcde0a730e40da3afced0a763922db1efd210a5cc624910efd3d0a5cc32843befcbd0a5c712c78a4fcf60a5bec30e249fcfe0a5be3380732fcd80a5c1f3c28b6fd000a5ba03e957cfce80a5fa93fb1b8fcf40a5bf440031afcda0a6b47400ad5fcfa0a5da33fea3afcca0a69da3fc82dfcea0a5a4f1950,"-75.02771666666666,0.27745",,209,5
28/Jan/2026 09:12:38,RockBLOCK 231708 - Head-02,MO,697880f835d81c2339b3fd490a6094422f0cfd1e0a61273fbed9fcef0a52f53f6f24fcd20a5c303f6554fcdd0a654b3fa78dfcf80a73c74021dcfd360a67bc404c98fce70a758040635dfcde0a49d9407309fcd60a78cf40d06afcde0a76f640d23dfcea0a7a2a23eb27fd200a6096247903fd490a60bb2840a0fcc40a606d2c76fdfcf10a5fe530e207fcfd0a5fe23805fefcd80a601c3c25f7fcfd0a5f9f3e90c5fcf30a63813fab73fceb0a5ff13ffbd2fcd80a6ea54002d7fcfa0a61a53fe1e4fccd0a6d773fbfcefcea0a5dd71958,"-74.99325,0.0",,209,5
28/Jan/2026 09:06:58,RockBLOCK 231709 - Head-03,MO,2d1b59fcdd0a60bb2ef3712eff74fd110a603d310a003103d8fca80a60c033e49f33fa62fcc70a5f7d367a24366365fd0a0a5fd419e4,"-75.02788333333334,0.0",,54,2
28/Jan/2026 09:06:50,RockBLOCK 231709 - Head-03,MO,69787f5236cec725648a254a47fccd0a602747f92947d256fcf10a623247821b478f41fcbf0a7464479e1447755ffccf0a63c747ecbf480318fcd10a649f48089447fec3fceb0a66524866a0487768fcaa0a69e648c40a489efafc9e0a6bb248baf748db4bfcb70a6c0348bea248ea19fce10a6f4748d7e448fbf4fce20a760c48d551491c34fcc00a7ab0284e642861ebfd1c0a610f28ec6e2901c4fcbb0a605f2d1d982d1fd4fc860a604931fc72320d7bfd090a600936ecb836e4e7fccc0a602e3ead8d3e980afca70a5fec43b62643bb89fcc80a67c9467bf8467ad1fcb70a611e47982247a973fce20a612f47fb2747f6a8fcfc0a61ba47f10347f083fcd70a614047ce4447f317fccf0a62c747a51447c283fcc70a62de2728f3274538fcc70a60a2277b9a27830cfcef0a5fc627eb7427c3d0fcd40a605128ae37289996fcc50a606f2aa7892ab752fd010a604c2d141f,"-75.02788333333334,0.0",,340,7
28/Jan/2026 05:12:34,RockBLOCK 231708 - Head-02,MO,697848b835d8e525a5fafd4e0a616c422b49fd1c0a622d3fb8d9fcf20a543a3f68b9fcdd0a5d7e3f5f0cfcda0a66b23fa152fcfb0a74ab401ba3fd2f0a68bc404653fce10a7661405d1afcdf0a4a81406cc0fcdd0a798840ca1bfce40a77ef40cbf1fced0a7b2123d393fd260a6155247919fd400a61b7284138fcca0a61692c7800fcf20a60e530e37dfcff0a60e0380662fcd50a611a3c24ccfcf10a60a03e8db8fced0a64593fa700fcfb0a60ef3ff667fcdb0a6f2f3ffcf6fcff0a62a23fdbb3fcd10a6e7e3fb983fcf00a5e8e1958,"-75.02788333333334,0.0",,209,5
28/Jan/2026 01:12:33,RockBLOCK 231708 - Head-02,MO,6978107835d8fe2e761efd480a6079421b18fd200a61e43fa74cfcf40a54393f570bfcdd0a5d8a3f4d5dfcde0a66d93f8fc0fcf80a7456400a15fd2d0a686e4034bcfce90a7653404b88fce00a4a33405b25fcd70a793340b879fcd80a779240ba49fcf00a7ac92228aefd200a6119247cd3fd3e0a617d283363fcbe0a61282c6e62fcfb0a60a530da82fd010a60a137fc55fcdb0a60dc3c18d0fcf60a605d3e7f63fcec0a63fc3f96f1fcf40a60b33fe546fcdd0a6e9a3feb4efcff0a62613fc9cafcca0a6e693fa76ffcf40a5e211958,"-75.02788333333334,0.0",,209,5
27/Jan/2026 21:12:40,RockBLOCK 231708 - Head-02,MO,6977d83935d79625ba23fd4a0a60184231f2fd210a60fb3fb953fcf90a539d3f689dfcdd0a5d033f5f01fce00a665b3fa19ffcfc0a736a401c31fd3b0a677e4046e9fce90a75c3405dbcfce00a496a406d73fcd90a785240caedfcda0a769c40cccdfceb0a79cd217ab7fd210a60762488abfd430a60942836bcfcbe0a60432c7bd4fcfc0a5fbe30ec23fcfb0a5fb8381213fcdd0a5ff23c2f31fcfb0a5f763e94e1fcf10a62f13fab5ffcf70a5fcf3ff8e5fcdc0a6d6c3ffe56fcfb0a61793fdc7afcce0a6db53fba08fcf30a5d141958,"-75.02771666666666,0.27745",,209,5
